Afrika	アフリカ
Kategória:Vulkanológia	Category:火山学
Kategória:Slovenskí olympijskí víťazi	Category:スロバキアのオリンピック金メダリスト
Kategória:Orientalistika	Category:アジア研究
Kategória:Umenie v Nemecku	Category:ドイツの芸術
Kategória:Kanadské modelky	Category:カナダの女性モデル
Kategória:Umajjovci	Category:ウマイヤ朝の君主
Kategória:Endokrinný systém	Category:内分泌器
Kategória:Mestá v Holandsku	Category:オランダの都市
Kategória:Bane v Japonsku	Category:日本の鉱業
Kategória:Železnica	Category:鉄道の設備
Šablóna:Jupiler League	Template:ジュピラーリーグ
Kategória:Kláštory v Spojenom kráľovstve	Category:イギリスの修道院
Šablóna:Vysokorýchlostné vlaky	Template:高速鉄道
Kategória:Sovietske lietadlá	Category:ソ連・ロシアの航空機
Kategória:Osobnosti z Novosibirska	Category:ノヴォシビルスク出身の人物
Kategória:Osobnosti zo São Paulo	Category:サンパウロ出身の人物
Kategória:Federálne agentúry USA	Category:アメリカ合衆国の官公庁
Kategória:Ulice	Category:街路
Kategória:Afroamerická hudba	Category:アフリカ系アメリカ人の音楽
Kategória:Ruské národné družstvá	Category:スポーツのロシア代表チーム
Šablóna:Srp icon	Template:Sr icon
Kategória:Folk	Category:フォーク (ポピュラー音楽)
Kategória:Mestá v Západnej Sahare	Category:西サハラの都市
Kategória:Narodenia v 459	Category:459年生
Kategória:Narodenia v 468	Category:468年生
Kategória:Narodenia v 490	Category:490年生
Kategória:Narodenia v 523	Category:523年生
Kategória:Narodenia v 541	Category:541年生
Kategória:Narodenia v 549	Category:549年生
Kategória:Narodenia v 559	Category:559年生
Kategória:Narodenia v 569	Category:569年生
Kategória:Narodenia v 579	Category:579年生
Kategória:Narodenia v 599	Category:599年生
Kategória:Narodenia v 600	Category:600年生
Kategória:Narodenia v 609	Category:609年生
Kategória:Narodenia v 619	Category:619年生
Kategória:Narodenia v 635	Category:635年生
Kategória:Narodenia v 648	Category:648年生
Kategória:Narodenia v 649	Category:649年生
Kategória:Narodenia v 678	Category:678年生
Kategória:Narodenia v 0. rokoch 3. storočia pred Kr.	Category:紀元前200年代生
Kategória:Narodenia v 50. rokoch 6. storočia	Category:550年代生
Kategória:Rímskokatolícki biskupi	Category:司教
Kategória:Drevené stavby	Category:木造建築物
Kategória:Extrémne športy	Category:エクストリームスポーツ
Kategória:Ohrozené druhy	Category:Endangered
Kategória:Britskí neurológovia	Category:イギリスの神経内科医
Kategória:Newcastle United FC	Category:ニューカッスル・ユナイテッドFC
Kategória:Šľachta vo Francúzsku	Category:フランスの貴族
Kategória:Egyptskí spisovatelia románov	Category:エジプトの小説家
Kategória:Historické romány	Category:歴史小説
Kategória:Nemeckí chemici	Category:ドイツの化学者
Kategória:Divadelné hry z 10. rokov 20. storočia	Category:1910年代の戯曲
Kategória:Divadelné hry zo 40. rokov 20. storočia	Category:1940年代の戯曲
Kategória:Divadelné hry z 50. rokov 20. storočia	Category:1950年代の戯曲
Kategória:Divadelné hry 21. storočia	Category:21世紀の戯曲
Kategória:Hudobní skladatelia USA	Category:アメリカ合衆国の作曲家
Kategória:Astronomické observatóriá v Belgicku	Category:ベルギーの天文台
Kategória:Astronomické observatóriá v Číne	Category:中国の天文台
Kategória:Astronomické observatóriá v Holandsku	Category:オランダの天文台
Šablóna:Infobox železničná trať	Template:Infobox rail line
Kategória:Conquistadori	Category:コンキスタドール
Kategória:Austrálski umelci	Category:オーストラリアの美術家
Šablóna:Pády	Template:格
Kategória:Dvere	Category:扉
Šablóna:Filipíny	Template:フィリピンの地方行政区画
Kategória:Britskí pedagógovia	Category:イギリスの教育学者
Kategória:Kanadskí krasokorčuliari	Category:カナダのフィギュアスケート選手
Kategória:Španielski krasokorčuliari	Category:スペインのフィギュアスケート選手
Kategória:Krasokorčuliari USA	Category:アメリカ合衆国のフィギュアスケート選手
Kategória:Fínski krasokorčuliari	Category:フィンランドのフィギュアスケート選手
Kategória:Ruskí krasokorčuliari	Category:ロシアのフィギュアスケート選手
Kategória:Švédski krasokorčuliari	Category:スウェーデンのフィギュアスケート選手
Kategória:Mestá v Severozápadných teritóriách	Category:ノースウエスト準州の都市
Kategória:Víno	Category:ワイン
Kategória:Osobnosti z Tours	Category:トゥール出身の人物
Kategória:Výživa	Category:栄養学
Šablóna:Coord	Template:Coord
Kategória:Rieky v Škótsku	Category:スコットランドの河川
Šablóna:Neutralita	Template:観点
Kategória:Mestá v Nunavute	Category:ヌナブト準州の都市
Šablóna:Infobox hviezda obrázok	Template:Starbox image
Kategória:Holandskí ekonómovia	Category:オランダの経済学者
Kategória:Prúdové motory	Category:ターボジェットエンジン
Kategória:Kúpaliská	Category:プール
Kategória:Štáty v Brazílii	Category:ブラジルの州
Kategória:Gruzínski básnici	Category:グルジアの詩人
Kategória:Clo	Category:関税
Kategória:Tureckí politológovia	Category:トルコの政治学者
Kategória:Politika vo Walese	Category:ウェールズの政治
Kategória:Narodenia v 20. storočí	Category:20世紀生
Kategória:Narodenia v 19. storočí	Category:19世紀生
Kategória:Narodenia v 21. storočí	Category:21世紀生
Kategória:Narodenia v 18. storočí	Category:18世紀生
Kategória:Narodenia v 17. storočí	Category:17世紀生
Kategória:Narodenia v 16. storočí	Category:16世紀生
Kategória:Narodenia v 15. storočí	Category:15世紀生
Kategória:Nemeckí psychoanalytici	Category:ドイツの精神分析家
Kategória:Maďarskí psychoanalitici	Category:ハンガリーの精神分析家
Kategória:Mosty v Turecku	Category:トルコの橋
Kategória:Rajóny na Ukrajine	Category:ウクライナの地区
Kategória:Šablóny výhonkov	Category:スタブテンプレート
Kategória:Meteorologické družice	Category:気象衛星
Kategória:Plemená psov z Japonska	Category:日本犬
Kategória:Vrahovia	Category:殺人犯
Kategória:Narodenia v 1608	Category:1608年生
Kategória:Olympijskí medailisti	Category:オリンピックメダリスト
Kategória:Portugalskí politici	Category:ポルトガルの政治家
Kategória:Historické územia v Maďarsku	Category:ハンガリーの歴史的地域
Kategória:Filmy podľa roka	Category:各年の映画
Kategória:Lov	Category:狩猟
Kategória:Procesory Intel	Category:インテルのマイクロプロセッサ
Kategória:Belehrad	Category:ベオグラード
Kategória:Futbalové derby	Category:サッカーのライバル対決
Kategória:Mnohouholníky	Category:多角形
Kategória:Osobnosti z Kalifornie	Category:カリフォルニア州の人物
Šablóna:User lb-1	Template:User lb-1
Kategória:Single z 1994	Category:1994年のシングル
Šablóna:Periodická tabuľka prvkov	Template:周期表
Kategória:Osobnosti z Irkutska	Category:イルクーツク出身の人物
Kategória:Náboženské prúdy judaizmu	Category:ユダヤ教の宗派
Kategória:Ruskí revolucionári	Category:ロシアの革命家
Kategória:Španielska literatúra	Category:スペイン語文学
Kategória:Rugby league	Category:ラグビーリーグ
Kategória:Mestá v Uruguaji	Category:ウルグアイの都市
Kategória:Grenada	Category:グレナダ
Kategória:Wyoming	Category:ワイオミング州
Kategória:Single z 1964	Category:1964年のシングル
Kategória:Kalábria	Category:カラブリア州
Kategória:Filmové komédie USA	Category:アメリカ合衆国のコメディ映画
Kategória:Britské filmové komédie	Category:イギリスのコメディ映画
Kategória:Cena Grammy v kategórii Song of the Year	Category:グラミー賞最優秀楽曲賞受賞作
Kategória:Stavby v Berlíne	Category:ベルリンの建築物
Kategória:Divadelné ocenenia	Category:演劇の賞
Kategória:Populárna kultúra	Category:大衆文化
Kategória:Animátorské štúdiá	Category:アニメスタジオ
Kategória:Vrodené chyby	Category:先天性疾患
Kategória:234 pred Kr.	Category:紀元前234年
Kategória:Piesne skupiny Bee Gees	Category:ビージーズの楽曲
Kategória:Trvalo udržateľný rozvoj	Category:持続可能な開発
Kategória:Francúzske osobnosti podľa mesta	Category:フランスの各都市出身の人物
Kategória:Komediálne televízne seriály	Category:コメディ番組
Šablóna:Chemický výhonok	Template:Chem-stub
Ladislav Ballek	ラディスラフ・バレク
Kategória:Piesne z 1998	Category:1998年の楽曲
Kategória:Galícia	Category:ガリシア州
Kategória:Single z 1968	Category:1968年のシングル
Kategória:Single z 1973	Category:1973年のシングル
Kategória:Single z 2005	Category:2005年のシングル
Kategória:Piesne z 1999	Category:1999年の楽曲
Kategória:Oblasti testov jadrových zbraní	Category:核実験場
Kategória:Piesne z 1987	Category:1987年の楽曲
Kategória:Single z 1972	Category:1972年のシングル
Kategória:Spoločnosť v Somálsku	Category:ソマリアの社会
Šablóna:User fr-4	Template:User fr-4
Kategória:Piesne z 1981	Category:1981年の楽曲
Kategória:Piesne z 1985	Category:1985年の楽曲
Kategória:Piesne z 1990	Category:1990年の楽曲
Kategória:Single z 1970	Category:1970年のシングル
Šablóna:User lv	Template:User lv
Kategória:Single z 2006	Category:2006年のシングル
Kategória:Mestá v Quebecu	Category:ケベック州の都市
Kategória:Single z 1971	Category:1971年のシングル
Kategória:Single z 1996	Category:1996年のシングル
Kategória:Single z 1995	Category:1995年のシングル
Kategória:Grónsko	Category:グリーンランド
Kategória:Piesne z 1997	Category:1997年の楽曲
Kategória:Single z 1966	Category:1966年のシングル
Kategória:Piesne z 1969	Category:1969年の楽曲
Kategória:Piesne z 2004	Category:2004年の楽曲
Kategória:Piesne z 1992	Category:1992年の楽曲
Kategória:Single z 1991	Category:1991年のシングル
Kategória:Piesne z 1983	Category:1983年の楽曲
Kategória:Piesne z 1978	Category:1978年の楽曲
Kategória:Piesne z 1980	Category:1980年の楽曲
Kategória:Piesne z 1967	Category:1967年の楽曲
Kategória:Single z 1962	Category:1962年のシングル
Kategória:Piesne z 1988	Category:1988年の楽曲
Kategória:Piesne z 1976	Category:1976年の楽曲
Kategória:Piesne z 1989	Category:1989年の楽曲
Kategória:Piesne z 1957	Category:1957年の楽曲
Kategória:Piesne z 2000	Category:2000年の楽曲
Kategória:Piesne z 1977	Category:1977年の楽曲
Kategória:Piesne z 1974	Category:1974年の楽曲
Kategória:Piesne z 1979	Category:1979年の楽曲
Kategória:Narodenia v 588	Category:588年生
Kategória:Tenis v Nemecku	Category:ドイツのテニス
Kategória:Tenis v Belgicku	Category:ベルギーのテニス
Kategória:Tenis v Chorvátsku	Category:クロアチアのテニス
Kategória:Tenis v Japonsku	Category:日本のテニス
Kategória:Tenis v Monaku	Category:モナコのテニス
Kategória:Tenis v Južnej Afrike	Category:南アフリカのテニス
Kategória:Tenis vo Švédsku	Category:スウェーデンのテニス
Kategória:Tenis v Thajsku	Category:タイのテニス
Kategória:Tenis v Holandsku	Category:オランダのテニス
Kategória:Piesne z 2003	Category:2003年の楽曲
Kategória:Ruskí teológovia	Category:ロシアの神学者
Kategória:Českí teológovia	Category:チェコの神学者
Kategória:Piesne z 2002	Category:2002年の楽曲
Kategória:Narodenia v 1058	Category:1058年生
Kategória:ASB Classic	Category:ASBクラシック
Kategória:Mestá v Škótsku	Category:スコットランドの都市
Kategória:Tenisové turnaje v Katare	Category:カタールのテニス大会
Kategória:Tenisové turnaje v Číne	Category:中国のテニス大会
Kategória:Tenisové turnaje v Kolumbii	Category:コロンビアのテニス大会
Kategória:Malaysian Open	Category:マレーシアのテニス大会
Kategória:Tenisové turnaje v Maroku	Category:モロッコのテニス
Kategória:Tenisové turnaje v Mexiku	Category:メキシコのテニス大会
Kategória:Tenisové turnaje v Rusku	Category:ロシアのテニス大会
Kategória:Tenisové turnaje podľa povrchu	Category:サーフェス別のテニス大会
Kategória:Počítačové hry z 1999	Category:1999年のコンピュータゲーム
Kategória:Narodenia v 1717	Category:1717年生
Kategória:Hudba v Taliansku	Category:イタリアの音楽
Kategória:Narodenia v 1705	Category:1705年生
Kategória:Piesne z 2001	Category:2001年の楽曲
Kategória:Karolovci	Category:カロリング家
Kategória:Kozmické observatóriá	Category:宇宙望遠鏡
Šablóna:Ázijské hry	Template:アジア競技大会
Kategória:Šablóny iných projektov	Category:インターウィキリンク用テンプレート
Kategória:Počítačové hry z 1996	Category:1996年のコンピュータゲーム
Kategória:Počítačové hry z 1998	Category:1998年のコンピュータゲーム
Kategória:Počítačové hry z 2009	Category:2009年のコンピュータゲーム
Kategória:Počítačové hry z 2010	Category:2010年のコンピュータゲーム
Kategória:Futbalisti Pobrežia Slonoviny	Category:コートジボワールのサッカー選手
Kategória:Počítačové hry z 2005	Category:2005年のコンピュータゲーム
Kategória:Turistika v Hondurase	Category:ホンジュラスの観光
Kategória:Tunely v Japonsku	Category:日本のトンネル
Šablóna:Infobox medzinárodné športové podujatie	Template:Infobox World Championships in Athletics
Kategória:Tunely vo Švajčiarsku	Category:スイスのトンネル
Kategória:Islamská kultúra	Category:イスラーム文化
Šablóna:User bg	Template:User bg
Kategória:User vi-3	Category:User vi-3
Šablóna:User la-1	Template:User la-1
Kategória:Aktivisti za ľudské práva	Category:人権活動家
Kategória:Umelé družice	Category:人工衛星
Kategória:Úmrtia v 1622	Category:1622年没
Kategória:Metropolitné oblasti	Category:都市圏
Šablóna:JULIANDAY.MONTH	Template:JULIANDAY.MONTH
Šablóna:APEC	Template:アジア太平洋経済協力
Šablóna:The Who	Template:ザ・フー
Kategória:Ľaliotvaré	Category:ユリ目
Kategória:Mykózy	Category:真菌症
Kategória:Alkovité	Category:ウミスズメ科
Kategória:Hluchavkotvaré	Category:シソ目
Šablóna:Európa	Template:ヨーロッパ
Kategória:Ovčiarske psy	Category:牧羊犬
Kategória:Volejbal v 2013	Category:2013年のバレーボール
Kategória:Volejbal v Poľsku	Category:ポーランドのバレーボール
Šablóna:Biologický výhonok	Template:Biosci-stub
Šablóna:Elektromagnetizmus	Template:電磁気学
Kategória:Futbalisti podľa štátu	Category:各国のサッカー選手
Kategória:Letecké spoločnosti Maďarska	Category:ハンガリーの航空会社
Kategória:Thajské jazyky	Category:タイ語
Kategória:Macedónsko	Category:マケドニア共和国
Kategória:Politici Konžskej demokratickej republiky	Category:コンゴ民主共和国の政治家
Kategória:Geobox locator Kanada	Category:カナダのLocation mapテンプレート
Kategória:User zh-yue	Category:User zh-yue
Kategória:User bat-smg	Category:User bat-smg
Kategória:User az	Category:User az
Kategória:User be	Category:User be
Kategória:User bs	Category:User bs
Kategória:User hr	Category:User hr
Kategória:User sk	Category:User sk
Kategória:User sl	Category:User sl
Kategória:User eo	Category:User eo
Kategória:User et	Category:User et
Kategória:User fr	Category:User fr
Kategória:User gl	Category:User gl
Kategória:User cy	Category:User cy
Kategória:User gd	Category:User gd
Kategória:User gu	Category:User gu
Kategória:User hu-N	Category:User hu-N
Kategória:User id	Category:User id
Kategória:User ang	Category:User ang
Kategória:User ia	Category:User ia
Kategória:User ga	Category:User ga
Kategória:User ja	Category:User ja
Kategória:User km	Category:User km
Kategória:User la	Category:User la
Kategória:User li	Category:User li
Kategória:User lt	Category:User lt
Kategória:User mk	Category:User mk
Kategória:User mr	Category:User mr
Kategória:User mn	Category:User mn
Kategória:User nn	Category:User nn
Kategória:User oc	Category:User oc
Kategória:User pt	Category:User pt
Kategória:User ro	Category:User ro
Kategória:User sh	Category:User sh
Kategória:User scn	Category:User scn
Kategória:User sv	Category:User sv
Kategória:User th	Category:User th
Kategória:User ta	Category:User ta
Kategória:User ur	Category:User ur
Kategória:User be-3	Category:User be-3
Kategória:User cs-3	Category:User cs-3
Kategória:User et-3	Category:User et-3
Kategória:User fr-3	Category:User fr-3
Kategória:User cy-3	Category:User cy-3
Kategória:User gd-3	Category:User gd-3
Kategória:User hi-3	Category:User hi-3
Kategória:User ang-3	Category:User ang-3
Kategória:User ia-3	Category:User ia-3
Kategória:User it-3	Category:User it-3
Kategória:User ja-3	Category:User ja-3
Kategória:User li-3	Category:User li-3
Kategória:User mk-3	Category:User mk-3
Kategória:User nl-3	Category:User nl-3
Kategória:User no-3	Category:User no-3
Kategória:User pl-3	Category:User pl-3
Kategória:User scn-3	Category:User scn-3
Kategória:User ta-3	Category:User ta-3
Kategória:User tr-3	Category:User tr-3
Kategória:User ar-3	Category:User ar-3
Kategória:User be-1	Category:User be-1
Kategória:User cs-1	Category:User cs-1
Kategória:User da-1	Category:User da-1
Kategória:User sl-1	Category:User sl-1
Kategória:User et-1	Category:User et-1
Kategória:User fi-1	Category:User fi-1
Kategória:User gl-1	Category:User gl-1
Kategória:User cy-1	Category:User cy-1
Kategória:User gd-1	Category:User gd-1
Kategória:User hi-1	Category:User hi-1
Kategória:User ang-1	Category:User ang-1
Kategória:User ia-1	Category:User ia-1
Kategória:User ga-1	Category:User ga-1
Kategória:User jv-1	Category:User jv-1
Kategória:User li-1	Category:User li-1
Kategória:User mk-1	Category:User mk-1
Kategória:User nl-1	Category:User nl-1
Kategória:User pl-1	Category:User pl-1
Kategória:User ro-1	Category:User ro-1
Kategória:User scn-1	Category:User scn-1
Kategória:User tl-1	Category:User tl-1
Kategória:User tr-1	Category:User tr-1
Kategória:User ur-1	Category:User ur-1
Kategória:User ar-1	Category:User ar-1
Kategória:User fr-4	Category:User fr-4
Kategória:User oc-4	Category:User oc-4
Kategória:User pl-4	Category:User pl-4
Kategória:Procol Harum	Category:プロコル・ハルム
Kategória:User als-2	Category:User als-2
Kategória:Albumy The Smashing Pumpkins	Category:スマッシング・パンプキンズのアルバム
Kategória:User be-2	Category:User be-2
Kategória:User cs-2	Category:User cs-2
Kategória:User da-2	Category:User da-2
Kategória:User sk-2	Category:User sk-2
Kategória:User et-2	Category:User et-2
Kategória:User fr-2	Category:User fr-2
Kategória:User cy-2	Category:User cy-2
Kategória:User gd-2	Category:User gd-2
Kategória:User hi-2	Category:User hi-2
Kategória:User hu-2	Category:User hu-2
Kategória:User ang-2	Category:User ang-2
Kategória:User ia-2	Category:User ia-2
Kategória:User it-2	Category:User it-2
Kategória:User ja-2	Category:User ja-2
Kategória:User la-2	Category:User la-2
Kategória:User li-2	Category:User li-2
Kategória:User lt-2	Category:User lt-2
Kategória:User mk-2	Category:User mk-2
Kategória:User nl-2	Category:User nl-2
Kategória:User pl-2	Category:User pl-2
Kategória:User sh-2	Category:User sh-2
Kategória:User scn-2	Category:User scn-2
Kategória:User sv-2	Category:User sv-2
Kategória:User tr-2	Category:User tr-2
Kategória:User ar-2	Category:User ar-2
Kategória:User ast-N	Category:User ast-N
Kategória:User be-N	Category:User be-N
Kategória:User bs-N	Category:User bs-N
Kategória:User cs-N	Category:User cs-N
Kategória:User ko-M	Category:User ko-N
Kategória:User hr-N	Category:User hr-N
Kategória:User sl-N	Category:User sl-N
Kategória:User et-N	Category:User et-N
Kategória:User fr-N	Category:User fr-N
Kategória:User fy-N	Category:User fy-N
Kategória:User gl-N	Category:User gl-N
Kategória:User cy-N	Category:User cy-N
Kategória:User ia-N	Category:User ia-N
Kategória:User is-N	Category:User is-N
Kategória:User it-N	Category:User it-N
Kategória:User lv-N	Category:User lv-N
Kategória:User li-N	Category:User li-N
Kategória:User lt-N	Category:User lt-N
Kategória:User lb-N	Category:User lb-N
Kategória:User mk-N	Category:User mk-N
Kategória:User mr-N	Category:User mr-N
Kategória:User nl-N	Category:User nl-N
Kategória:User no-N	Category:User no-N
Kategória:User nn-N	Category:User nn-N
Kategória:User ru-N	Category:User ru-N
Kategória:User ta-N	Category:User ta-N
Kategória:User ur-N	Category:User ur-N
Kategória:User ar-N	Category:User ar-N
Kategória:Stavebné podniky	Category:建設業者
Kategória:Erotické a pornografické stránky	Category:アダルトサイト
Kategória:Zábava	Category:娯楽
Kategória:Prezidenti Arménska	Category:アルメニアの大統領
Kategória:Narodenia v 2007	Category:2007年生
Kategória:Hlavné mestá v Austrálii a Oceánii	Category:オセアニアの首都
Kategória:Obce vo Švajčiarsku	Category:スイスの基礎自治体
Kategória:Hokejové kluby NHL	Category:NHLチーム
Kategória:Kluby NBA	Category:NBAチーム
Kategória:Postavy Hviezdnych vojen	Category:スター・ウォーズの登場人物
Kategória:Škótski zoológovia	Category:スコットランドの動物学者
Kategória:Organizácie založené v 1973	Category:1973年設立の組織
Kategória:User se-3	Category:User se-3
Kategória:Organizácie založené v 1988	Category:1988年設立の組織
Kategória:Separačné metódy	Category:分離プロセス
Kategória:NKVD	Category:内務人民委員部
Kategória:Android	Category:Android
Kategória:Programovací jazyk C	Category:C言語
Kategória:GNOME	Category:GNOME
Kategória:Osobnosti Trinidadu a Tobaga	Category:トリニダード・トバゴの人物
Kategória:Abcházsko-adygské jazyky	Category:北西コーカサス語族
Kategória:Mrakodrapy v Chicagu	Category:シカゴの超高層ビル
Kategória:Mrakodrapy v New Yorku	Category:ニューヨーク市の超高層ビル
Kategória:Mrakodrapy vo Frankfurte	Category:フランクフルトの高層建築物
Kategória:Mrakodrapy v Austrálii	Category:オーストラリアの超高層ビル
Kategória:Mrakodrapy vo Francúzsku	Category:フランスの超高層ビル
Kategória:Mrakodrapy v Nemecku	Category:ドイツの超高層ビル
Kategória:Mrakodrapy v Rusku	Category:ロシアの超高層ビル
Kategória:Mrakodrapy v Kanade	Category:カナダの超高層ビル
Kategória:Mrakodrapy v Kórejskej republike	Category:韓国の超高層ビル
Kategória:Mrakodrapy podľa štátu	Category:各国の超高層ビル
Kategória:Mrakodrapy v USA	Category:アメリカ合衆国の超高層ビル
Kategória:Mrakodrapy v Spojených arabských emirátoch	Category:アラブ首長国連邦の超高層ビル
Kategória:Mrakodrapy v Toronte	Category:トロントの超高層ビル
Kategória:Katedrály	Category:大聖堂
Kategória:Mrakodrapy v Hongkongu	Category:香港の超高層ビル
Kategória:536 pred Kr.	Category:紀元前536年
Kategória:529 pred Kr.	Category:紀元前529年
Kategória:Mrakodrapy	Category:超高層ビル
Kategória:Náboženské organizácie	Category:宗教団体
Šablóna:Opery Verdi	Template:ヴェルディのオペラ
Kategória:The Eagles	Category:イーグルス
Šablóna:French Open	Template:全仏オープン
Kategória:PlayStation 4	Category:PlayStation 4
Kategória:Softvér pre Unix	Category:UNIXのソフトウェア
Kategória:Členovia skupiny King Crimson	Category:キング・クリムゾンのメンバー
Kategória:Osobnosti osetského pôvodu	Category:オセット系人
Kategória:Ruské osobnosti podľa mesta	Category:ロシアの各都市出身の人物
Kategória:Hráči Chicago Fire	Category:シカゴ・ファイアーの選手
Kategória:Oseti	Category:オセット人
Kategória:Osobnosti zo Sappora	Category:札幌市出身の人物
Kategória:Talianski leteckí konštruktéri	Category:イタリアの航空機技術者
Kategória:Športové podujatia v Uzbekistane	Category:ウズベキスタン開催の国際スポーツ競技大会
Kategória:Nemeckí leteckí konštruktéri	Category:ドイツの航空機技術者
Kategória:Leteckí konštruktéri USA	Category:アメリカ合衆国の航空機技術者
Kategória:Knihy z 2013	Category:2013年の書籍
Kategória:Podnikanie	Category:ビジネス
Kategória:Úmrtia v 119	Category:119年没
Kategória:Podniky založené v 1996	Category:1996年設立の企業
Kategória:Hráči Orlando Magic	Category:オーランド・マジックの選手
Kategória:Hiphopové hudobné vydavateľstvá	Category:ヒップホップ・レコード・レーベル
Kategória:Triedy výletných lodí	Category:クルーズ客船のクラス
Kategória:Osobnosti z Londýna	Category:ロンドン出身の人物
Kategória:Sýrski básnici	Category:シリアの詩人
Kategória:Tenisové turnaje v Brazílii	Category:ブラジルのテニス大会
Šablóna:Medzinárodný futsal	Template:国際フットサル
Kategória:Ponorky podľa štátu	Category:各国の潜水艦
Kategória:Mexickí boxeri	Category:メキシコのボクサー
Kategória:Lokality Svetového dedičstva v Číne	Category:中華人民共和国の世界遺産
Kategória:Írski boxeri	Category:アイルランドのボクサー
Kategória:Kostoly v Bielorusku	Category:ベラルーシにあるキリスト教の教会
Kategória:Lodné triedy	Category:船の等級・クラス
Kategória:Maďarskí boxeri	Category:ハンガリーのボクサー
Kategória:Nikaragujskí boxeri	Category:ニカラグアのボクサー
Kategória:Pascal	Category:Pascal
Kategória:Minimalistickí hudobní skladatelia	Category:ミニマリストの作曲家
Kategória:Obrazy podľa maliara	Category:画家別の絵画作品
Šablóna:Porsche	Template:ポルシェ
Kategória:Odense	Category:オーデンセ
Kategória:Hudobné kompozície Carla Mariu von Webera	Category:ウェーバーの楽曲
Kategória:Osobnosti z Yonkersu	Category:ヨンカーズ出身の人物
Kategória:Hudobné kompozície Alexandra Borodina	Category:ボロディンの楽曲
Kategória:Českí národní futbalisti	Category:サッカーチェコ代表選手
Kategória:Literatúra v Kazachstane	Category:カザフスタン文学
Kategória:Debrecín	Category:デブレツェン
Kategória:Miškovec	Category:ミシュコルツ
Kategória:Brašov	Category:ブラショフ
Šablóna:Infobox Lietadlo	Template:Infobox 航空機
Kategória:Kultúra v Džibutsku	Category:ジブチの文化
Kategória:Roskilde	Category:ロスキレ
Kategória:Podniky založené v 2010	Category:2010年設立の企業
Kategória:Kingston (Jamajka)	Category:キングストン
Kategória:Členovia skupiny Genesis	Category:ジェネシスのメンバー
Kategória:Bogota	Category:ボゴタ
Šablóna:Svetové dedičstvo - Holandsko	Template:オランダの世界遺産
Kategória:Vážkovité	Category:トンボ科
Kategória:Členovia skupiny Yes	Category:イエスのメンバー
Kategória:Hádzaná v Rakúsku	Category:オーストリアのハンドボール
Kategória:Podniky založené v 2011	Category:2011年設立の企業
Kategória:Bugatti Automobiles SAS	Category:ブガッティ
Kategória:Úmrtia v 435	Category:435年没
Kategória:Turks a Caicos	Category:タークス・カイコス諸島
Kategória:2014 podľa štátu	Category:2014年の各国
Kategória:Liga majstrov UEFA	Category:UEFAチャンピオンズリーグ
Kategória:Podniky založené v 2012	Category:2012年設立の企業
Kategória:Cyklistika v Belgicku	Category:ベルギーの自転車競技
Kategória:Piesne Christiny Aguilery	Category:クリスティーナ・アギレラの楽曲
Kategória:Francúzska literatúra	Category:フランス語文学
Kategória:Slovinskí zjazdoví lyžiari	Category:スロベニアのアルペンスキー選手
Kategória:Členovia skupiny Metallica	Category:メタリカのメンバー
Kategória:Členovia skupiny Megadeth	Category:メガデスのメンバー
Kategória:Podniky založené v 1955	Category:1955年設立の企業
Šablóna:User zh-yue	Template:User zh-yue
Kategória:Guvernoráty v Iraku	Category:イラクの県
Kategória:Písmo	Category:文字
Šablóna:Guns N’ Roses	Template:ガンズ・アンド・ローゼズ
Šablóna:GrandSlamTurnaj	Template:テニスグランドスラム種目
Kategória:Bee Gees	Category:ビージーズ
Kategória:Hudba z 2014	Category:2014年の音楽
Kategória:Členovia skupiny Van Halen	Category:ヴァン・ヘイレンのメンバー
Kategória:Spoločnosť v Mexiku	Category:メキシコの社会
Kategória:Juhoafrické osobnosti podľa mesta	Category:南アフリカ共和国の各都市出身の人物
Kategória:Britskí vrahovia	Category:イギリスの殺人犯
Kategória:Hokejové výhonky	Category:アイスホッケー関連のスタブ項目
Kategória:Hráči San Antonio Spurs	Category:サンアントニオ・スパーズの選手
Kategória:Hráči Washington Wizards	Category:ワシントン・ウィザーズの選手
Kategória:Hráči Milwaukee Bucks	Category:ミルウォーキー・バックスの選手
Kategória:Hráči Phoenix Suns	Category:フェニックス・サンズの選手
Kategória:Hráči Cleveland Cavaliers	Category:クリーブランド・キャバリアーズの選手
Kategória:Hráči Seattle SuperSonics	Category:シアトル・スーパーソニックスの選手
Kategória:Hráči Utah Jazz	Category:ユタ・ジャズの選手
Kategória:Hráči Houston Rockets	Category:ヒューストン・ロケッツの選手
Kategória:Hráči New York Knicks	Category:ニューヨーク・ニックスの選手
Kategória:Hráči Philadelphia Warriors	Category:フィラデルフィア・ウォリアーズの選手
Šablóna:Judas Priest	Template:ジューダス・プリースト
Šablóna:Podpis	Template:Sign
Šablóna:Textové webové prehliadače	Template:ウェブブラウザ
Kategória:Králi Jordánska	Category:ヨルダン国王
Kategória:Papagájotvaré	Category:オウム目
Kategória:9. tisícročie pred Kr.	Category:紀元前9千年紀
Šablóna:Infobox cyklistický tím	Template:Infobox 自転車競技チーム
Kategória:Spoločnosť v Pakistane	Category:パキスタンの社会
Kategória:Stavby v Bangladéši	Category:バングラデシュの建築物
Kategória:Stavby v Afganistane	Category:アフガニスタンの建築物
Kategória:Narodenia v 803	Category:803年生
