Afrika	アフリカ
Mendi-zebra	ヤマシマウマ
Académica de Coimbra	アカデミカ・コインブラ
Louis Sullivan	ルイス・サリヴァン
Gorputz hezkuntza	体育
Karatxai	カラチャイ人
Antilibano	アンチレバノン山脈
Luis Barragán	ルイス・バラガン
Amundsen-Scott basea	アムンゼン・スコット基地
Marinhana	マリニャーヌ
540ko hamarkada	540年代
Hiperborea	ヒュペルボレイオス
Europar katagorri hegalari	エゾモモンガ
Sailkapen Hamartar Unibertsala	国際十進分類法
Ursus	クマ属
Galanperna	カラカサタケ
Full Metal Jacket	フルメタル・ジャケット
Leo Hendrik Baekeland	レオ・ベークランド
Andrija Mohorovicic	アンドリア・モホロビチッチ
Serif	セリフ (文字)
Kumas	クーマエ
Emaitzen kontu	損益計算書
Khi-karratu banaketa	カイ二乗分布
Notokorda	脊索
Jascha Heifetz	ヤッシャ・ハイフェッツ
Mineralen zerrenda	鉱物の一覧
Belus	ベルベット
Hoffmeister	ホフマイスター
George Stigler	ジョージ・スティグラー
Howard Martin Temin	ハワード・マーティン・テミン
Toyota Corolla	トヨタ・カローラ
Ketamina	ケタミン
Necmettin Erbakan	ネジメッティン・エルバカン
Errodrigo	ロデリック (西ゴート王)
Triel-sur-Seine	トリール＝シュル＝セーヌ
Somaliako Gerra Zibila	ソマリア内戦
BRICS	BRICs
Ogasawara uharteak	小笠原群島
Sherlock Holmes: A Game of Shadows	シャーロック・ホームズ シャドウ ゲーム
Les Baux-de-Provence	レ・ボー＝ド＝プロヴァンス
Zortzigarren Gurutzada	第8回十字軍
Poliginia	一夫多妻制
Sahura	サフラー
Geek	ギーク
Rosetta	ロゼッタ (エジプト)
Saint-Jean-Cap-Ferrat	サン＝ジャン＝カップ＝フェラ
550eko hamarkada	550年代
Monomio	単項式
Bakteriologia	細菌学
Alfred Jules Ayer	アルフレッド・エイヤー
Guakamaio gorri	コンゴウインコ (種名)
Bucaramanga	ブカラマンガ
Antonio Machado	アントニオ・マチャード
Urkamendi	絞首台
Izerdi guruin	汗腺
San Gregorio Palamas	グレゴリオス・パラマス
Ang Thong probintzia	アーントーン県
Mesoplodon	オウギハクジラ属
Joana ama santua	女教皇ヨハンナ
Joan Maria Vianney	ジャン＝マリー・ヴィアンネ
Hirurogeita hamabi	72
Ottorino Respighi	オットリーノ・レスピーギ
Al-Hillah	ヒッラ
Elvas	エルヴァス
Coudekerque-Branche	クドケルク＝ブランシュ
Nishinomiya (Hyōgo)	西宮市
Higashiōsaka	東大阪市
Olivet (Loiret)	オリヴェ (ロワレ県)
Saint-Martin-d'Hères	サン＝マルタン＝デール
Cadenet	カドネ
Eurypegasus draconis	ウミテング
Savigny-sur-Orge	サヴィニー＝シュル＝オルジュ
Argentinako historia	アルゼンチンの歴史
Microcebus myoxinus	ピグミーネズミキツネザル
Loki (anatomia)	こめかみ
Setif	セティフ
Aethia pusilla	コウミスズメ
Cyclopes didactylus	ヒメアリクイ
Pseudochromidae	メギス科
55 Water Street	55 ウォーター・ストリート
55 Days at Peking	北京の55日
Trichogaster lalius	ドワーフグラミー
Brenna	ブレンナ
Pinar del Río	ピナール・デル・リオ
Elkargurutzaketa	乗換え (生物学)
Symphyla	コムカデ綱
Anpizilina	アンピシリン
Willebrord Snel van Royen	ヴィレブロルト・スネル
Holguín	オルギン
Sokasalto	縄跳び
Fedon	パイドン
Feresa attenuata	ユメゴンドウ
560ko hamarkada	560年代
Zaedyus pichiy	ピチアルマジロ
Apteryx owenii	コマダラキーウィ
Sitta pygmaea	ヒメゴジュウカラ
Baiyun barrutia (argipena)	白雲区
Saud Saudi Arabiakoa	サウード・ビン・アブドゥルアズィーズ
Hymenochirus	コンゴツメガエル属
Baiyun barrutia (Guiyang)	白雲区 (貴陽市)
Dita Von Teese	ディタ・フォン・ティース
Tabuk (Saudi Arabia)	タブーク
John Turturro	ジョン・タトゥーロ
Villeneuve-Saint-Georges	ヴィルヌーヴ＝サン＝ジョルジュ
Ortheze	オルテズ
Pericrocotus cinnamomeus	コサンショウクイ
Garges-lès-Gonesse	ガルジュ＝レ＝ゴネス
Aonyx cinerea	コツメカワウソ
Dendrocygna javanica	リュウキュウガモ
Athis-Mons	アティス＝モンス
Kaxalote pigmeo	コマッコウ
Lambersart	ランブルサール
There Will Be Blood	ゼア・ウィル・ビー・ブラッド
FC Pyunik	FCピュニク・エレバン
Briseida	ブリーセーイス
Ross antzara	ヒメハクガン
Guadix	グアディクス
Gatzaga	塩田
Gorinchem	ホルクム
Percy Jackson eta Tximista-Lapurra	パーシー・ジャクソンとオリンポスの神々 (映画)
Elassoma	エラッソマ
Georgiaren banaketa administratiboa	グルジアの行政区画
Osteolaemus tetraspis	ニシアフリカコビトワニ
Ahate gorrizta	アカハシハジロ
Callithrix pygmaea	ピグミーマーモセット
OpenID	OpenID
Satitsu txiki	ヨーロッパヒメトガリネズミ
Naja haje	アスプコブラ
Arrosa Limakoa	リマのローザ
General Electric Building	ゼネラルエレクトリックビル
Leprechaun	レプラコーン
Seán MacBride	ショーン・マクブライド
Aviva Stadium	アビバ・スタジアム
Macbeth Eskoziakoa	マクベス (スコットランド王)
Paul Kruger	ポール・クリューガー
Bizente Paulekoa	ヴァンサン・ド・ポール
Gymnophthalmidae	ピグミーテグー科
570eko hamarkada	570年代
Excalfactoria chinensis	ヒメウズラ
Cygnus melancoryphus	クロエリハクチョウ
Pete Seeger	ピート・シーガー
Klima aldaketari buruzko 2009ko Konferentzia	第15回気候変動枠組条約締約国会議
Sus salvanius	コビトイノシシ
How Green Was My Valley	わが谷は緑なりき
Amazonasen arroa	アマゾン盆地
Subway	サブウェイ
Bielorrusiako futbol liga	ベラルーシ・プレミアリーグ
Linfield F.C.	リンフィールドFC
Klake	タップダンス
Romagna	ロマーニャ
Ganbara	屋根裏
Katalan herria	カタルーニャ人
Santarém (barrutia)	サンタレン県
Leiria (barrutia)	レイリア県
Coimbra (barrutia)	コインブラ県
Faro (barrutia)	ファーロ県
Moustiers-Sainte-Marie	ムスティエ＝サント＝マリー
Peramelemorphia	バンディクート目
San Mames (1913-2013)	サン・マメス
Újpest FC	ウーイペシュトFC
Minority Report	マイノリティ・リポート
Benedict Cumberbatch	ベネディクト・カンバーバッチ
Peso	ペソ
Châtillon-sur-Seine	シャティヨン＝シュル＝セーヌ
La Turbie	ラ・テュルビー
Villemomble	ヴィルモンブル
Caluire-et-Cuire	カリュイール＝エ＝キュイール
La Garde (Var)	ラ・ギャルド (ヴァール県)
580ko hamarkada	580年代
La Courneuve	ラ・クールヌーヴ
San José Chinantequilla	サンホセ・チナンテキリア
Larsa	ラルサ
Tutera	トゥデラ
Menelik II.a	メネリク2世
Brasilgo Futbol Konfederazioa	ブラジルサッカー連盟
Mari (Siria)	マリ (シリア)
Pablo Zabaleta	パブロ・サバレタ
Peter Shilton	ピーター・シルトン
Spheniscus demersus	ケープペンギン
Etxe dantzaria	ダンシング・ハウス (プラハ)
Gorrilun	マルーン (色)
Ameriketako Estatu Batuetako saskibaloi selekzio nazionala	バスケットボール男子アメリカ合衆国代表
Sligo Rovers F.C.	スライゴ・ローヴァーズFC
Taipei konderria	新北市
Ezekias	ヒゼキヤ
First Blood	ランボー
Maharishi Mahesh Yogi	マハリシ・マヘーシュ・ヨーギー
Le Voyage dans la Lune	月世界旅行 (映画)
Bodhrán	バウロン
Komora Handia	グランドコモロ島
7. periodoko elementu	第7周期元素
5. periodoko elementu	第5周期元素
José Sarney	ジョゼ・サルネイ
Charles John Pedersen	チャールズ・ペダーセン
590eko hamarkada	590年代
Eztebe V.a	ステファヌス6世 (ローマ教皇)
Filae	フィラエ神殿
Bourbon-l'Archambault	ブルボン＝ラルシャンボー
Dammarie-lès-Lys	ダマリー＝レ＝リス
Brem-sur-Mer	ブレム＝シュル＝メール
Kopla-buruko	スケープゴート
Wheatstone zubia	ホイートストンブリッジ
Fouesnant	フエナン
Herkulesen Dorrea	ヘラクレスの塔
Obeid Aroa	ウバイド文化
FC Rapid Bucureşti	FCラピド・ブカレスト
Sai papargorri	ヒメコンドル
Pitoi tigrekara	インドニシキヘビ
Saint-Péray	サン＝ペレ
Željko Ražnatović	ジェリコ・ラジュナトヴィッチ
Antagonista	敵役
Florentino Pérez	フロレンティーノ・ペレス
High Noon	真昼の決闘
Hegoaldeko Georgiak eta Hegoaldeko Sandwichetako bandera	サウスジョージア・サウスサンドウィッチ諸島の旗
Toni Kukoč	トニー・クーコッチ
2007ko Frantziako Hauteskunde Presidentzialak	2007年フランス大統領選挙
CITIC Plaza	CITICプラザ
Luxenburgoko futbol liga	ルクセンブルク・ナショナルディビジョン
William Styron	ウィリアム・スタイロン
Konurbazio	コナベーション
Briec	ブリエック
Etoliar Liga	アエトリア同盟
Euzebiusz Smolarek	エウゼビウシュ・スモラレク
Roscoff	ロスコフ
599 Lexington Avenue	599 レキシントン・アベニュー
Tangram	タングラム
Erradiografia	X線撮影
Barclays	バークレイズ
India Gate	インド門
59. kalea (Manhattan)	59丁目 (マンハッタン)
Hirietako Ferien Kopa	インターシティーズ・フェアーズカップ
IPPNW	核戦争防止国際医師会議
Ibis ermitau	ホオアカトキ
5S	5S
CRC	巡回冗長検査
Achères (Yvelines)	アシェール (イヴリーヌ県)
Parisko 6. barrutia	6区 (パリ)
Boderen diagrama	ボード線図
Atlantis	アトランティス (曖昧さ回避)
Solenoide	ソレノイド
Zipreko futbol kopa	キプロス・カップ (男子サッカー)
Zistitis	膀胱炎
Zytglogge	ツィットグロッゲ
Garamond	ギャラモン
Garches	ギャルシュ
Ctenosaura palearis	ノドダレトゲオイグアナ
Rise Against	ライズ・アゲインスト
Pastorala (Beethovenen Sinfonia)	交響曲第6番 (ベートーヴェン)
6. Sinfonia (Dvořák)	交響曲第6番 (ドヴォルザーク)
Ames	エイムズ
Fronte Popularra (Espainia)	スペイン人民戦線
Chicago Cubs	シカゴ・カブス
600eko hamarkada	600年代
Transavia.com	トランサヴィア
Salomon van Ruysdael	サロモン・ファン・ロイスダール
3:10 to Yuma (1957ko filma)	決断の3時10分
Fine Gael	フィナ・ゲール
Lalo Schifrin	ラロ・シフリン
Pentamino	ペントミノ
Plectropterus gambensis	ツメバガン
Corvus hawaiiensis	ハワイガラス
Zénobe Gramme	ゼノブ・グラム
Elementary (telesaila)	エレメンタリー ホームズ&ワトソン in NY
Renault 4	ルノー・4
Scomberomorus niphonius	サワラ
Anas laysanensis	レイサンマガモ
Eira barbara	タイラ
Aurrerapen	進歩
Volkswagen Polo	フォルクスワーゲン・ポロ
Lerma	レルマ
Valentino	ヴァレンティーノ
Stenella frontalis	タイセイヨウマダライルカ
Halcyon malimbica	アオムネショウビン
K. a. 60ko hamarkada	紀元前60年代
Chang'an	長安 (曖昧さ回避)
610eko hamarkada	610年代
Los Zetas	ロス・セタス
Ashikaga Yoshimitsu	足利義満
Alexandro Farnese (kardinala)	アレッサンドロ・ファルネーゼ (枢機卿)
Xiangyang	向陽区
Demospongiae	普通海綿綱
Normalizazio (argipena)	正規化
85. Oscar Sariak	第85回アカデミー賞
Gygis alba	シロアジサシ
Mad Max	マッドマックス
Barcelona Sporting Club	バルセロナSC
Susan Hayward	スーザン・ヘイワード
Berklee College of Music	バークリー音楽大学
Wuwei	武威市
Macropus rufogriseus	アカクビワラビー
1906ko Frantziako Tourra	ツール・ド・フランス1906
1908ko Frantziako Tourra	ツール・ド・フランス1908
1907ko Frantziako Tourra	ツール・ド・フランス1907
Phil Anderson	フィル・アンダーソン
1909ko Frantziako Tourra	ツール・ド・フランス1909
Peter's Friends	ピーターズ・フレンズ
Three Amigos	サボテン・ブラザーズ
Camille Desmoulins	カミーユ・デムーラン
Columba versicolor	オガサワラカラスバト
¿Por qué no te callas?	¿Por qué no te callas?
Oyster txartela	オイスターカード
La Chaise-Dieu	ラ・シェーズ＝デュー
Txebixeven desberdintza	チェビシェフの不等式
Glentoran F.C.	グレントランFC
620ko hamarkada	620年代
Club Sport Emelec	CSエメレク
Immunosupresore	免疫抑制剤
Club Deportivo El Nacional	CDエル・ナシオナル
Liga Deportiva Universitaria de Quito	LDUキト
Courdimanche	クールディマンシュ
Jacek Krzynówek	ヤツェク・クジノヴェク
Jiangbei barrutia (Chongqing)	江北区 (重慶市)
Bourg-la-Reine	ブール＝ラ＝レーヌ
SimCity	シムシティシリーズ
Hualien konderria	花蓮県
Kinmen	金門県
Taitung konderria	台東県
Águilas	アギラス
Hévíz lakua	ヘーヴィーズ湖
Chiayi	嘉義市
Keelung	基隆市
Banda zabalera	帯域幅
Platalea flavipes	キバシヘラサギ
Noto	能登
800eko hamarkada	800年代
Staffa	スタファ島
Yves Bonnefoy	イヴ・ボヌフォワ
Bharatpur	バラトプル (ネパール)
San Petersburgoko metroa	サンクトペテルブルク地下鉄
Arlempdes	アルランド
Poliziano	アンジェロ・ポリツィアーノ
Laurehun eta berrogei	440
CCTV	CCTV
Hugo Gyldén	ヨハン・ギルデン
Astreo	アストライオス
Àlex Mumbrú	アレックス・ムンブル
Álex Ubago	アレックス・ウバゴ
Sora	ソラ
Álex de la Iglesia	アレックス・デ・ラ・イグレシア
Lunar Orbiter 5	ルナ・オービター5号
Alfheim	アルフヘイム
Perloi	ホウボウ科
Dammartin-en-Goële	ダマルタン＝アン＝ゴエル
Álvar Núñez Cabeza de Vaca	アルバル・ヌニェス・カベサ・デ・バカ
Azpiprobintzia mailako hiri	副省級市
Yasuhiro Nakasone	中曽根康弘
Amor	アモル
The Crow (1994ko filma)	クロウ/飛翔伝説
Girobifastigio	異相双三角柱
Álvaro Cunhal	アルヴァロ・クニャル
Gondomar	ゴンドマール
Saba (argipena)	サバ (曖昧さ回避)
Bavariako Itzulia	バイエルン一周
630eko hamarkada	630年代
Amstetten	アムシュテッテン
Ibn Tufail	イブン・トファイル
GKrellM	GKrellM
Álvaro Siza Vieira	アルヴァロ・シザ
Armada Gorria	赤軍
Álvaro de Bazán	アルバロ・デ・バサン
Álvaro del Portillo	アルバロ・デル・ポルティーリョ
Berberiar zaldi	バルブ種
The Treasure of the Sierra Madre	黄金 (1948年の映画)
Liberté, egalité, fraternité	自由、平等、友愛
Eper burubeltz	アラビアイワシャコ
Kau Sai Chau	キョウ西洲
Venera 8	ベネラ8号
Montfort-l'Amaury	モンフォール＝ラモーリー
Ángel Di María	アンヘル・ディ・マリア
Arakatze (armada)	偵察
Grez-sur-Loing	グレ＝シュル＝ロワン
Georges Auric	ジョルジュ・オーリック
Casamaccioli	カザマーチウリ
Hawke's Bay eskualdea	ホークス・ベイ地方
Pintada (hegaztia)	ホロホロチョウ
Ángel Nieto	アンヘル・ニエト
Halloween	ハロウィン
Sobietar Batasuneko Ereserkia	ソビエト連邦の国歌
Megascops asio	ヒガシアメリカオオコノハズク
Zapalkuntza	弾圧
Rabobank	ラボバンク
Carcharhinus falciformis	クロトガリザメ
Haganah	ハガナー
Kintesentzia	クインテッセンス
Montsalvy	モンサルヴィ
Xiaohe Barrutia	小河区
IFK Mariehamn	IFKマリエハムン
640ko hamarkada	640年代
Mirabel	ミラベル
Konqi	Konqi
Charles-François Daubigny	シャルル＝フランソワ・ドービニー
Palamedes	パラメーデース
Lophophorus sclateri	オジロニジキジ
Yorkeko katedrala	ヨーク・ミンスター
Marienplatz	マリエン広場
Kano eskola	狩野派
Halo 2	Halo 2
Paolo Savoldelli	パオロ・サヴォルデッリ
Saint-Urcize	サンテュルシズ
Rock opera	ロック・オペラ
Athos (argipena)	アトス
1949ko Italiako Giroa	ジロ・デ・イタリア 1949
Dur Sharrukin	ドゥル・シャルキン
Wuhua Barrutia	五華区
Edurne Pasaban	エドゥルネ・パサバン
Milia	マイル
Anne Desclos Aury	ドミニク・オーリー
Judy Holliday	ジュディ・ホリデイ
Jaimie Alexander	ジェイミー・アレクサンダー
650eko hamarkada	650年代
Lombez	ロンベズ
Loretta Young	ロレッタ・ヤング
Txuvax herria	チュヴァシ人
FIFA	国際サッカー連盟
Shawnee	ショーニー族
Katie McGrath	ケイティ・マクグラス
Giacomo Agostini	ジャコモ・アゴスチーニ
Stella Stevens	ステラ・スティーヴンス
Viry-Châtillon	ヴィリー＝シャティヨン
Fist of Fury	ドラゴン怒りの鉄拳
Patente	特許
Apalopteron familiare	メグロ
Timon	ティモン
Deng Yingchao	トウ穎超
Malakoff	マラコフ
65.537-gono	六万五千五百三十七角形
Testudo kleinmanni	エジプトリクガメ
Latin klasiko	古典ラテン語
Vonones I.a	ヴォノネス1世
Eryx colubrinus	ナイルスナボア
Elurzulo	氷室
Indar-pare	偶力
Pierrefitte-sur-Seine	ピエールフィット＝シュル＝セーヌ
Dirty Dancing	ダーティ・ダンシング
Tomoyuki Yamashita	山下奉文
Eddie Izzard	エディー・イザード
Uromastyx aegyptia	エジプトトゲオアガマ
Krimeako Gerra	クリミア戦争
Emily Tennessee Donelson	エミリー・ドネルソン
Dilema	ジレンマ
Slipknot	スリップノット
Erasmus programa	エラスムス計画
Kristalezko burezurra	水晶髑髏
Liferay	Liferay
Somoza familia	ソモサ
Romain Maes	ロマン・マース
Zenaida galapagoensis	ガラパゴスバト
Papa Roach	パパ・ローチ
660ko hamarkada	660年代
Eliza Botiboa	ヴォティーフ教会
Geruza (argipena)	レイヤー
Atheriniformes	トウゴロウイワシ目
Kinkaju	キンカジュー
Pavo muticus	マクジャク
Magnum (telesaila)	私立探偵マグナム
Txekiar Errepublikako futbol kopa	ポハール・チェスケー・ポシュスティ
Collioure	コリウール
Root	スーパーユーザー
Diane Lane	ダイアン・レイン
Enghien-les-Bains	アンギャン＝レ＝バン
Martha Washington Jefferson Randolph	マーサ・ワシントン・ジェファーソン
Vasas SC	ヴァシャシュSC
Eolia	アイオリス
The Adventures of Priscilla, Queen of the Desert	プリシラ (映画)
The Client (1994ko filma)	依頼人
Collobrières	コロブリエール
Espido Freire	エスピード・フレイレ
Tragelaphus buxtoni	マウンテンニアラ
Barbara Hutton	バーバラ・ハットン
Teresa Cabarrús	テレーズ・カバリュス
Rosa Díez	ロサ・ディエス
Lurrun	蒸気
670eko hamarkada	670年代
Pieter Brueghel Gaztea	ピーテル・ブリューゲル (子)
Ojibwa	オジブワ
Les Lilas	レ・リラ
Prentsa	プレス
Crotophaga ani	オオハシカッコウ
Derek George Jacobi	デレク・ジャコビ
Barbizon	バルビゾン
Murat (Cantal)	ミュラ (カンタル県)
Basiliscus	バシリスク属
Igninbrita	溶結凝灰岩
Mahuka	袖
Larre-pleotza	オオアワガエリ
Schwangau	シュヴァンガウ
Mia Maestro	ミア・マエストロ
Ana Genoveva Borboi-Condékoa	アンヌ・ジュヌヴィエーヴ・ド・ブルボン＝コンデ
Eskulapioren suge	クスシヘビ
Discoverer	コロナ (人工衛星)
Eublepharis macularius	ヒョウモントカゲモドキ
Cereopsis novaehollandiae	ロウバシガン
Marokoko Errege	モロッコの国王
Erregaliz	スペインカンゾウ
Seiehun	600
Elisabet Frantziakoa	イザベル・ド・フランス (ナバラ王妃)
Naboo	ナブー (スター・ウォーズ)
Margarita Iruñekoa	マルゲリータ・ディ・ナヴァッラ
Andorrako futbol liga	アンドラン・プリメーラ・ディビシオ
Neutral (argipena)	ニュートラル
Sarygamyş	サリカミシュ湖
Turingo metroa	トリノ地下鉄
Emi Koussi	エミクーシ山
Holyhead	ホリーヘッド
Ginkaku-ji	慈照寺
Ana Prusiakoa	アンナ・フォン・プロイセン (1576-1625)
Plan 9 from Outer Space	プラン9・フロム・アウタースペース
Leonor Prusiakoa (1583-1607)	エレオノーレ・フォン・プロイセン
Henri Coandă nazioarteko aireportua	アンリ・コアンダ国際空港
Patxuli	パチョリ
Kizil-Irmak	クズルウルマク川
Club Gimnàstic de Tarragona	ジムナスティック・タラゴナ
690eko hamarkada	690年代
Laura Gallego García	ラウラ・ガジェゴ・ガルシア
Tora! Tora! Tora!	トラ・トラ・トラ!
Atari (argipena)	あたり
Hyla hallowellii	ハロウェルアマガエル
Kanpoko Mantxuria	外満州
Amrita	アムリタ
Otus insularis	セーシェルコノハズク
Enuntziatu	発話
Granadako departamendua	グラナダ県 (ニカラグア)
Eda (argipena)	EDA
Noailles	ノアイユ
Baoshan	宝山
Twist (argipena)	ツイスト
Trinity College (Dublin)	トリニティ・カレッジ (ダブリン大学)
ATB	ATB
Odorrana amamiensis	アマミハナサキガエル
In Flames	イン・フレイムス
Villiers-sur-Marne	ヴィリエ＝シュル＝マルヌ
Spintronika	スピントロニクス
Oliver Sacks	オリバー・サックス
Ladysmith Black Mambazo	レディスミス・ブラック・マンバーゾ
Samuel Butler (poeta)	サミュエル・バトラー (詩人)
Golf Mundialaren Ospearen Aretoa	世界ゴルフ殿堂
Stains	スタン (セーヌ＝サン＝ドニ県)
Banjo	バンジョー
Catalan-en solido	カタランの立体
Geokichla sibirica	マミジロ
Motorola	モトローラ
Le Plessis-Robinson	ル・プレシ＝ロバンソン
Mousteriar	ムスティエ文化
Joan III.a Bretainiakoa	ジャン3世 (ブルターニュ公)
Studleyko Errege Parkea	スタッドリー王立公園
Hati	ハティ
7,62 x 39 mm	7.62x39mm弾
Le Raincy	ル・ランシー
Ooststellingwerf	オーストステリングウェルフ
Anatoliako plaka	アナトリアプレート
7,62 x 51 NATO	7.62x51mm NATO弾
Sannois	サノワ
Buraida	ブライダ
Bon Jovi	ボン・ジョヴィ
Ferrolgo eskualdea	コマルカ・デ・フェロル
Philippe Gilbert	フィリップ・ジルベール
Artatxiki	雑穀
Parisko 7. barrutia	7区 (パリ)
Senj	セニ
Australiar dolar	オーストラリア・ドル
Aspergilosi	アスペルギルス症
Cambridgeko Unibertsitateko ESOL azterketak	ケンブリッジ大学ESOL試験
Anas rhynchotis	ミカヅキハシビロガモ
Amanohashidate	天橋立
Tubac	トゥバク
AEBetako Irekia (golfa)	全米オープン (ゴルフ)
Multibibratzaile	マルチバイブレータ
Grigory Konstantinovitx Ordzonikidze	グリゴリー・オルジョニキーゼ
Koma (astronomia)	コマ (彗星)
Hidroxilamina	ヒドロキシルアミン
Managuako departamendua	マナグア県
Estatuen zerrenda eremuaren arabera	国の面積順リスト
Orectolobiformes	テンジクザメ目
Kategoria:Alemaniako enpresak	Category:ドイツの企業
Francesco Francia	フランチェスコ・フランチャ
Pantodon buchholzi	バタフライフィッシュ
John G. Avildsen	ジョン・G・アヴィルドセン
Rem (fisika)	レム
Katiuska	ウェリントン・ブーツ
1986ko Frantziako Tourra	ツール・ド・フランス1986
Erreginen Harana	王妃の谷
Clare Kramer	クレア・クレイマー
Silverado	シルバラード
Berrehun eta laurogeita hamar	290
Anastasia Romanovna Zakharina	アナスタシア・ロマノヴナ
Txirri pektoral	アメリカウズラシギ
Peucedramus taeniatus	オリーブアメリカムシクイ
Ekoizpen-bide	生産手段
Aqaba Gobernazioa	アカバ県
Jean Bourgain	ジャン・ブルガン
Herma Bauma	ヘルマ・バウマ
Charlotte Marguerite Montmorencykoa	シャルロット＝マルグリット・ド・モンモランシー
Madeleine Renaud	マドレーヌ・ルノー
KMail	KMail
Europako Futbol Txapelketa	UEFA欧州選手権
Tura Satana	トゥラ・サターナ
Amsterdamgo metroa	メトロ (アムステルダム)
Aleksandra Pakhmutova	アレクサンドラ・パフムートワ
Valentina Vargas	ヴァレンティナ・ヴァルガス
Anamnesi (filosofia)	アナムネーシス (哲学)
Zazpigarren Sinfonia (Beethoven)	交響曲第7番 (ベートーヴェン)
Jules Dassin	ジュールズ・ダッシン
Isabelle Boulay	イザベル・ブーレイ
7. Sinfonia (Dvořák)	交響曲第7番 (ドヴォルザーク)
Ziza ilun-hankahorixka	シモフリシメジ
Lederhosen	レーダーホーゼン
Villnöß	フーネス
Monologo	モノローグ
Tholos	蜂窩状墳墓
Colossoma macropomum	コロソマ
Bullitt	ブリット
Kilate	カラット
Podica senegalensis	アフリカヒレアシ
Promiskuitate	二股
Paris-Bercy geltokia	パリ・ベルシー駅
Tronbosi	血栓症
700eko hamarkada	700年代
Grus nigricollis	オグロヅル
Delphine Seyrig	デルフィーヌ・セイリグ
Apofilita	魚眼石
Gerlinde Kaltenbrunner	ゲルリンデ・カルテンブルンナー
Diego Forlán	ディエゴ・フォルラン
Gwyneth Jones	ギネス・ジョーンズ
Tonglu konderria	桐廬県
1932ko Frantziako Tourra	ツール・ド・フランス1932
FC Wacker Innsbruck	FCヴァッカー・インスブルック
Tsuguharu Foujita	藤田嗣治
Glizina	フジ属
Init	Init
Zuria Nafarroakoa (1177-1229)	ブランシュ・ド・ナヴァール (1177-1229)
Hōryū-ji	法隆寺
Nikolai Iudenitx	ニコライ・ユデーニチ
Errealismo	リアリズム
Clamator coromandus	カンムリカッコウ
Hannover Berria	ニューハノーバー島
70 Pine Street	アメリカン・インターナショナル・ビルディング
Ehun eta laurogeita zazpi	187
Anas aucklandica	クリイロコガモ
Intibucá (Hondurasko departamendua)	インティブカ県
Richard Donner	リチャード・ドナー
Deirochelys reticularia	アミメガメ
70eko hamarkada	70年代
Fuqing	福清市
Piero de Medici	ピエロ・ディ・ロレンツォ・デ・メディチ
Copyright	著作権
K. a. 70eko hamarkada	紀元前70年代
Tinariwen	ティナリウェン
Henrike II.a Gaztelakoa	エンリケ2世 (カスティーリャ王)
George Westinghouse	ジョージ・ウェスティングハウス
Nilssonia gangeticus	ガンジススッポン
Don't Stop Me Now	ドント・ストップ・ミー・ナウ
710eko hamarkada	710年代
Samuel Fuller	サミュエル・フラー
Pitta iris	ムナグロヤイロチョウ
Gloucestergo katedrala	グロスター大聖堂
Luyuan Barrutia	緑園区
Hermann dortoka	ヘルマンリクガメ
Ki (mesopotamiar mitologia)	キ (メソポタミア神話)
Kevin Carter	ケビン・カーター
Katie Taylor	ケイティー・テイラー
Saclay	サクレー
Richard Fleischer	リチャード・フライシャー
Mary Black	メアリー・ブラック
Steve Reich	スティーヴ・ライヒ
Niagara (argipena)	ナイアガラ
John Frankenheimer	ジョン・フランケンハイマー
Latidae	アカメ科
Edmund Goulding	エドマンド・グールディング
Elizabeth Stride	エリザベス・ストライド
Robert J. Flaherty	ロバート・フラハティ
Hexadekagono	十六角形
Hexactinellida	六放海綿綱
NK Široki Brijeg	NKシロキ・ブリイェグ
Carlo Gozzi	カルロ・ゴッツィ
720ko hamarkada	720年代
Temburong barrutia	テンブロン地区
William Hanna	ウィリアム・ハンナ
Chlorornis riefferii	ワカクサフウキンチョウ
Sarah Kirsch	ザラ・キルシュ
Totem	トーテム
The Dead Pool	ダーティハリー5
Musika nota	音符
Curtis Hanson	カーティス・ハンソン
Gene Sharp	ジーン・シャープ
Vulpes velox	スイフトギツネ
Alejandro Jodorowski	アレハンドロ・ホドロフスキー
Nu metal	ニュー・メタル
Alexandra Danilova	アレクサンドラ・ダニロワ
Bizi artifizial	人工生命
Bartzelonako Errege Ontziola	王立造船所 (バルセロナ)
Frederiko I.a Napolikoa	フェデリーコ1世 (ナポリ王)
Geruza anitzeko kommutadore	レイヤ4スイッチ
Bangor City F.C.	バンガー・シティFC
Circaetus pectoralis	ムナグロチュウヒワシ
730eko hamarkada	730年代
Kōriyama (Fukushima)	郡山市
Gorgias (Platon)	ゴルギアス (対話篇)
Retournac	ルトゥールナック
Common Gateway Interface	Common Gateway Interface
NetBeans	NetBeans
Gianni Versace	ジャンニ・ヴェルサーチ
Klorofita	緑藻植物門
Sainte-Sigolène	サント＝シゴレーヌ
Kitzbühel	キッツビュール
1992ko Italiako Giroa	ジロ・デ・イタリア 1992
Alfontso IV.a Leongoa	アルフォンソ4世 (レオン王)
Najwa Nimri	ナイワ・ニムリ
Andrea Corr	アンドレア・コアー
Narses Armeniakoa	ナルセ1世
Jorge Garcia	ホルヘ・ガルシア
Joseph Arthur Gobineau	アルテュール・ド・ゴビノー
Azpikultura	サブカルチャー
Teratoscincus	スキンクヤモリ属
Roppongi	六本木
